sha1,n,splits,cross_split,type,split_a,path_a,class_a,split_b,path_b,class_b,ahash_distance
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000356_cast_def_0_3845.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000365_cast_def_0_7942.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000379_cast_def_0_2907.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000432_cast_def_0_753.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000485_cast_def_0_314.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000522_cast_def_0_8560.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000539_cast_def_0_9835.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000609_cast_def_0_107.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000637_cast_def_0_9953.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000642_cast_def_0_4181.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000663_cast_def_0_7614.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000675_cast_def_0_9556.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000710_cast_def_0_4327.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000733_cast_def_0_6411.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000737_cast_def_0_8131.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000010_cast_ok_0_9632.jpeg,ok,val,data/processed/val/defective/000747_cast_def_0_9301.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/ok/000183_cast_ok_0_701.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/ok/000212_cast_ok_0_3843.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/ok/000248_cast_ok_0_8478.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/ok/000300_cast_ok_0_9883.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/ok/000423_cast_ok_0_1077.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/ok/000494_cast_ok_0_8536.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/ok/000543_cast_ok_0_3479.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/ok/000558_cast_ok_0_3450.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000000_cast_def_0_2659.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000154_cast_def_0_8611.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000157_cast_def_0_7259.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000227_cast_def_0_8661.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000230_cast_def_0_6176.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000243_cast_def_0_3308.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000283_cast_def_0_499.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000345_cast_def_0_5711.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000371_cast_def_0_3485.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000392_cast_def_0_1981.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000459_cast_def_0_918.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000481_cast_def_0_2356.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000483_cast_def_0_9576.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000554_cast_def_0_3542.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000575_cast_def_0_4848.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000619_cast_def_0_6438.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000011_cast_ok_0_7695.jpeg,ok,val,data/processed/val/defective/000689_cast_def_0_6616.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000012_cast_ok_0_5979.jpeg,ok,val,data/processed/val/ok/000137_cast_ok_0_9705.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/ok/000076_cast_ok_0_5620.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/ok/000224_cast_ok_0_9831.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/ok/000258_cast_ok_0_5717.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/ok/000417_cast_ok_0_3593.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/ok/000441_cast_ok_0_2996.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/ok/000476_cast_ok_0_4904.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/ok/000497_cast_ok_0_186.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/defective/000292_cast_def_0_4685.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/defective/000342_cast_def_0_4523.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/defective/000377_cast_def_0_1895.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/defective/000394_cast_def_0_8126.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/defective/000443_cast_def_0_4232.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/defective/000537_cast_def_0_1999.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000013_cast_ok_0_3216.jpeg,ok,val,data/processed/val/defective/000613_cast_def_0_6410.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000076_cast_ok_0_5620.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000148_cast_ok_0_9543.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000180_cast_ok_0_880.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000210_cast_ok_0_9070.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000236_cast_ok_0_1970.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000258_cast_ok_0_5717.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000417_cast_ok_0_3593.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000429_cast_ok_0_1173.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000445_cast_ok_0_1132.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000476_cast_ok_0_4904.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/ok/000497_cast_ok_0_186.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000140_cast_def_0_2572.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000257_cast_def_0_9351.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000292_cast_def_0_4685.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000297_cast_def_0_9658.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000329_cast_def_0_9558.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000342_cast_def_0_4523.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000360_cast_def_0_6489.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000377_cast_def_0_1895.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000393_cast_def_0_1693.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000394_cast_def_0_8126.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000434_cast_def_0_8797.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000443_cast_def_0_4232.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000537_cast_def_0_1999.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000557_cast_def_0_6963.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000573_cast_def_0_7583.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000613_cast_def_0_6410.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000638_cast_def_0_1915.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000014_cast_ok_0_4495.jpeg,ok,val,data/processed/val/defective/000669_cast_def_0_6484.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000012_cast_ok_0_175.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000026_cast_ok_0_6550.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000039_cast_ok_0_3764.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000058_cast_ok_0_5612.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000069_cast_ok_0_3686.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000087_cast_ok_0_1680.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000108_cast_ok_0_7385.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000132_cast_ok_0_4624.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000134_cast_ok_0_5770.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000172_cast_ok_0_9165.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000223_cast_ok_0_608.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000279_cast_ok_0_8964.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000325_cast_ok_0_8201.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000389_cast_ok_0_8857.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000434_cast_ok_0_3691.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000444_cast_ok_0_9835.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000460_cast_ok_0_5293.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000475_cast_ok_0_2195.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000477_cast_ok_0_5750.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000485_cast_ok_0_1491.jpeg,ok,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000491_cast_ok_0_5914.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000528_cast_ok_0_6257.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/ok/000559_cast_ok_0_6353.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000038_cast_def_0_9466.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000066_cast_def_0_5221.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000074_cast_def_0_4321.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000158_cast_def_0_3487.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000171_cast_def_0_5904.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000204_cast_def_0_7561.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000241_cast_def_0_6091.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000254_cast_def_0_6435.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000258_cast_def_0_9970.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000274_cast_def_0_6960.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000312_cast_def_0_912.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000318_cast_def_0_5069.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000330_cast_def_0_970.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000364_cast_def_0_4436.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000418_cast_def_0_6895.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000640_cast_def_0_4187.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000660_cast_def_0_7804.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000725_cast_def_0_2609.jpeg,defective,1.0
,,,,near_cross_split_example,train,data/processed/train/ok/000015_cast_ok_0_5768.jpeg,ok,val,data/processed/val/defective/000745_cast_def_0_5954.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/ok/000084_cast_ok_0_4737.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/ok/000136_cast_ok_0_7473.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/ok/000173_cast_ok_0_4802.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/ok/000267_cast_ok_0_4169.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/ok/000297_cast_ok_0_7513.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/ok/000435_cast_ok_0_1876.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000009_cast_def_0_2019.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000078_cast_def_0_3898.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000146_cast_def_0_915.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000183_cast_def_0_3690.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000200_cast_def_0_8062.jpeg,defective,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000396_cast_def_0_9792.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000397_cast_def_0_1110.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000404_cast_def_0_6547.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000424_cast_def_0_3765.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000473_cast_def_0_6997.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000493_cast_def_0_7632.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000524_cast_def_0_7953.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000535_cast_def_0_4639.jpeg,defective,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000539_cast_def_0_9835.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000695_cast_def_0_2121.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000016_cast_ok_0_2262.jpeg,ok,val,data/processed/val/defective/000703_cast_def_0_6829.jpeg,defective,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000054_cast_ok_0_7494.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000180_cast_ok_0_880.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000191_cast_ok_0_4638.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000210_cast_ok_0_9070.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000211_cast_ok_0_7994.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000224_cast_ok_0_9831.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000236_cast_ok_0_1970.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000258_cast_ok_0_5717.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000289_cast_ok_0_3052.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000303_cast_ok_0_2099.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000308_cast_ok_0_8210.jpeg,ok,3.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000339_cast_ok_0_4424.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000361_cast_ok_0_9075.jpeg,ok,4.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000417_cast_ok_0_3593.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000429_cast_ok_0_1173.jpeg,ok,2.0
,,,,near_cross_split_example,train,data/processed/train/ok/000017_cast_ok_0_7463.jpeg,ok,val,data/processed/val/ok/000431_cast_ok_0_4908.jpeg,ok,3.0
